Entities,Label,Confidence,Count
Arwa Ibrahim,neg,52.687748,1
Arwa Ibrahim,neu,41.134758,2
Ashraf Ghani,neg,40.19587,6
Ashraf Ghani,neu,90.792424,8
Ashraf Ghani,neu,49.677794,6
Ashraf Ghani,neg,62.628399,9
Asia,neu,84.991203,1
Asia,neu,74.184755,1
Asia,pos,74.955923,2
Asia Pacific,neu,44.131445,1
Asia Pacific,pos,56.310587,1
Asia Society,neu,65.472119,1
Asian,neu,70.434169,1
Asmara,neu,72.748378,2
Assad government,neu,98.753896,11
Assad regime,neu,91.707431,7
assistant professor,pos,50.839608,1
associate professor,neu,69.568378,1
associate professor,neu,88.509333,1
associate professor of law,pos,62.500233,1
Associated Press,neu,59.138565,1
Associated Press,neu,69.939864,2
Associated Press,neg,46.429485,3
Associated Press,neu,64.605173,1
Associated Press,neu,85.848907,1
Associated Press,neu,78.977852,1
Association of Abductees,neu,40.247873,1
Athens,pos,52.206637,1
"Athens, Greece",neg,68.388911,1
ATIB,neu,76.336794,1
"Atlanta, Georgia",pos,60.171919,1
Atlantic,neg,73.783541,2
ATR Television Network,pos,47.088288,1
ATS,neu,38.299983,1
August,neu,80.276284,1
Australia,neg,86.944974,10
Australia,neu,68.462932,2
Australia,neg,74.68819,3
Australian,neg,73.766718,1
Australian,neg,52.707578,2
Australian,pos,48.750881,1
Australians,neu,77.698442,1
Austria,neu,68.137675,1
Austria,neu,74.155491,8
Austria,neg,53.679474,1
Austria,neu,65.974591,1
Austrian,pos,36.565101,2
Austrian,neg,51.275199,2
Austrian,neg,42.42358,2
Austrian Islamic Faith Community,neg,65.674989,1
Auxiliary bishop,neg,59.932698,1
Auxiliary Territorial Service,neu,42.794672,1
Ayder Muzhdabaev,neu,40.349608,1
Aziza Al-Yousef,neu,68.421149,1
BA,pos,50.330673,1
Baakar,neu,74.282213,1
Baakar,neu,80.43255,1
Baakar,pos,51.58674,1
Baakar,neu,54.878257,1
Baakar,neg,51.302588,1
Baakar,neg,85.977478,1
"Badakhshan, Baghlan",neu,69.186163,1
Badme,neg,43.628607,8
Baghdad,neg,78.259944,3
Baghdad,neg,50.122086,7
Baghdad,neg,60.268237,2
Baghdad,neg,95.938746,5
Bahrain,pos,47.919647,1
Bahrain,neu,62.162062,2
Bakr al-Ubaidi,neu,60.771294,1
Bali,neu,66.629766,1
Balinese,neg,55.892539,1
Baloch,neg,73.751866,1
Bangladesh,pos,45.307325,2
Bangladeshi,pos,49.374653,1
Baraa Shiban,neg,54.796757,2
Barack Obama,pos,56.685045,1
Barack Obama,neg,43.271625,3
Barcelona,pos,49.712562,1
Barchi,neu,54.214207,1
Bashar al-Assad,neu,41.536104,2
Bashar al-Assad,neg,47.840165,1
Bashar al-Assad,pos,46.479616,1
Bashar al-Assad,neu,79.295473,1
BBC,neu,77.148051,1
BBC,neg,58.719223,1
Beijing,neu,79.86377,2
Beijing,neu,83.141303,1
Beijing,pos,45.485944,1
Beijing,pos,43.230295,3
Beijing,neu,73.733277,1
Beijing,neg,47.327883,4
Beijing,pos,45.485944,1
Beirut,neu,38.034348,1
Beirut,neu,77.42261,2
Belt and Road,neu,58.773179,1
Bemba,neg,91.178907,9
Bemba,neg,65.589341,2
Ben Curtis,neu,43.540521,1
Ben Winsor,neu,57.357773,3
Benjamin Netanyahu,pos,53.3836,2
Benoit Tessier,neg,41.641764,1
Bering Strait,neu,72.853237,1
Berlin,pos,42.674586,1
Berlin,neu,91.823081,1
Berlin Wall,neu,42.240631,1
Berlin Werbefrei,neg,79.264145,18
Bernard Smith,neg,47.294075,2
Bernie Sanders,pos,57.504753,1
Big Diomede,neu,48.855666,4
Big Diomede island,neu,79.097456,1
Big Island,neg,60.04738,2
Bill C,pos,77.997189,2
Bill C-45,pos,73.283249,1
Bill Cosby,neg,65.731959,3
Binali Yildirim,neg,59.551634,10
Binnish,pos,43.556409,1
Birmingham,pos,48.71133,1
bishop,neu,62.121431,1
bishops,neu,70.5449,1
bishops,pos,63.327305,1
Bloomsbury,neg,50.232331,1
Boddin,pos,84.55401,5
Bolivia,neu,65.431344,1
BP,neu,51.418678,1
Bradford,neg,45.274837,1
Brazil,pos,43.066752,2
Brendan McDermid,neu,77.178371,1
Brink,pos,55.920017,1
Britain,pos,48.554601,1
Britain,neu,79.823965,1
Britain,neg,52.914883,1
Britain,neu,44.873775,2
Britain,neu,38.824418,1
Britain,neu,42.99614,1
Britain,neg,52.704076,1
British,neg,58.381823,11
British,neu,40.827519,3
British,pos,45.664186,1
British,neu,75.213742,1
British army,pos,53.746756,3
British colonial,neu,88.992748,1
British military,neu,78.393488,1
Brookings Institution,neu,79.332504,1
Bucharest,neu,56.15583,1
Bulgarian,neg,41.413591,1
Burke,pos,47.32602,2
Burundi,neg,36.362623,4
Burundi,neg,95.996589,6
Burundi,neg,66.906759,1
Busan,neu,90.616913,1
Bush administration,neg,38.790675,2
cabinet,pos,65.986033,1
cabinet,neg,45.166342,1
Cafe Olimpico,neu,61.39305,1
Cairo,pos,55.795682,1
Cairo,neu,71.541184,1
California,neg,52.231375,1
Calvin Chua,pos,77.740615,9
Cambodia,neu,51.396155,1
Canada,neg,58.335168,4
Canada,pos,52.047964,12
Canada,pos,61.058604,3
Canada,neu,79.83305,2
Canada,neg,64.758179,3
Canada,pos,47.462688,1
Canada,neg,41.795521,2
Canada,neg,73.642345,5
Canada,neu,72.304642,1
Canada,neg,68.363164,3
Canada,neu,63.255817,1
Canada,neg,58.115986,2
Canada,neg,57.30272,8
Canada,neg,71.876485,3
Canada,neg,52.081491,5
Canada,neg,53.587632,1
Canadian,neg,56.618321,1
Canadian,pos,57.153721,2
Canadian,pos,52.680526,1
Canadian,neu,38.219984,2
Canadian,neg,48.389283,2
Canadian,pos,69.085733,1
Canadian,pos,67.509657,1
Canadian,neg,37.52891,3
Canadian,neg,43.583379,1
Canadian,neg,51.275686,2
Canadian Global Affairs Institute,pos,53.008874,1
Canadian ministry of finance,neu,42.367995,1
Canadians,pos,58.990391,1
Canadians,neu,73.942364,1
Canadians,pos,51.504559,1
Capella Hotel,pos,74.953079,1
Capella Hotel,neu,42.798489,1
Capella hotel,neu,51.118731,1
Capella Hotel,neu,74.742518,1
Caribbean,neg,70.087676,1
Carlos Jasso,neu,68.185234,1
Catholic,neu,40.358701,1
Catholic,pos,66.189698,1
Catholic University of America,neu,82.787924,1
Caty,neg,95.545936,19
CCTV,neu,75.985214,1
Cecilia Baeza,neu,73.770147,1
Cem Ozdel,neu,68.566145,1
Center for Economic and Policy Research,neg,83.413575,1
Central African Republic,neg,68.894382,2
Central America,neu,56.869225,1
Central Asia,neg,58.585233,1
Central Asia,neg,54.057621,1
Central Asia,neu,80.029283,1
Central Asian,pos,47.937189,1
Central Asian,neu,58.036274,1
central Bank of Korea,neu,59.278555,1
Central Highlands,neu,79.910422,1
CEO,neg,47.674009,1
Chabahar,neg,69.396783,3
Chairman,neu,57.557334,1
chairman,neu,72.757148,1
chairman,neu,47.347392,1
Chairman,pos,69.864668,1
Chairman,pos,52.114914,1
Chancellor,neu,42.610494,1
Chancellor,neg,47.938883,1
Chancellor,neu,71.900062,1
chancellor,pos,39.622213,1
Chancellor,neu,59.126754,1
chancellor,neu,88.039167,1
Chancellor,pos,45.467801,1
Chancellor,pos,43.408787,1
Chancellor,neg,50.085989,1
Changi Airport,neu,56.505039,1
Changi Airport,neu,55.775207,1
Channel 4,neu,87.227219,1
Charles Hankla,pos,77.678968,8
Charles Stratford,neg,77.344161,2
Charles Taylor,neg,48.524846,1
Charlevoix,neu,39.668768,1
Chennai,neu,76.734349,1
Chicago,pos,48.594212,3
chief,neu,77.283472,1
chief,neu,34.114723,1
chief,neu,81.869842,1
chief justice,neg,52.240985,1
Chief of Staff,neg,56.333383,1
chief of staff,neu,76.506111,1
chief of staff,neu,73.300692,1
Chief of Staff,neu,85.588349,1
chief spokesperson,neu,72.675697,1
Chile,neg,45.61236,2
Chile,neg,61.087066,1
China,neu,98.557825,27
China,neg,69.630226,4
China,pos,71.791358,2
China,neu,87.440269,4
China,neg,54.184205,5
China,neu,75.366782,6
China,pos,48.742348,2
China,neg,50.352387,4
China,pos,48.123179,1
China,neu,59.037044,1
China,neg,54.346479,3
China,neu,66.080296,6
China,pos,44.964241,1
China,neu,56.637409,1
China Development Bank,neu,64.33771,1
China in Africa,neg,63.547089,1
Chinandega,neu,84.890884,1
Chinese,neg,61.151225,6
Chinese,pos,68.184667,1
Chinese,neu,68.312589,1
Chinese,neg,48.825948,2
Chinese,neg,49.595332,1
Chinese,neu,84.639363,1
Chinese,pos,57.516109,2
Chinese,pos,43.342162,2
Chinese,neg,51.975659,1
Chinese,pos,40.507047,2
Chinese Foreign Ministry,neu,40.495536,1
Choson,neu,65.470043,1
Choson Exchange,neg,44.5002,2
Choson Exchange - Choson,neu,44.278762,1
Chosun Exchange,neu,46.921295,1
Christianity,pos,65.791031,1
Christine Van den Wijngaert,neg,77.282159,8
Christoph Vogt,neg,70.501175,2
Christophe Rogier,neu,73.765539,1
Chrystia Freeland,neu,63.536397,1
Chrystia Freeland,neu,63.536397,1
Chrystia Freeland,neg,55.711356,2
CIA,neg,54.1084,1
CIA,neg,42.060221,1
CIA,pos,41.277624,1
CITIC Group,neu,79.118715,1
City,neu,72.519217,1
Civil Defence,neu,80.141874,1
Civil Defence White Helmets,neu,73.538047,1
Claire Gilbody-Dickerson,neg,49.027887,1
Clean City Law,neu,66.093063,1
Clinton administration,neg,51.398681,2
CNDD-FDD,neu,78.052948,1
CNN,pos,48.082729,1
CNN,neu,75.603886,1
CNPC,pos,50.736312,1
Coalition Against Workplace Sexual Violence,pos,81.798364,2
Coastal,neg,73.400938,1
Col,pos,61.477451,1
Colin Robertson,pos,48.142033,1
Colombia,neu,74.906678,2
Colonel,neu,72.124156,1
Colorado Party,pos,61.320692,1
Columbia Law School,neu,46.976395,3
commander,pos,54.646841,1
commander,neu,70.614403,1
commander,neu,80.218144,1
commander,neg,70.698379,1
commander,pos,43.738966,1
commander,neu,87.297345,1
commanders,neg,59.215465,1
commanders,neu,78.985368,1
commanders,neu,42.028552,1
Committee for Human Rights in North Korea,pos,58.477453,1
Committee to Protect Journalists,neg,40.349943,1
Congo,neg,78.505635,1
Congolese,pos,41.070915,2
Congolese,pos,50.543793,1
Congolese,neg,62.031235,1
Congress,neu,40.590898,1
CONIFA,neu,42.055711,2
CONRED,neg,60.269459,2
"Corpus Christi, Texas",neg,48.173592,1
Corpus Christis,neg,59.256683,1
Cosby,neu,68.046173,1
"Costa Rica, Ecuador",neu,64.720449,1
Couscous,pos,71.38489,4
couscous,neu,73.585269,1
Crimea,neg,48.624619,1
Crimea,neg,53.500767,1
Crimea,neu,68.019189,1
Croatia,neu,82.508224,1
Crown Prince,neu,79.757842,1
Crown Prince,neu,70.857172,1
crown prince,pos,50.323132,1
Crown Prince,neu,70.857172,1
Crown Prince,neg,58.556058,1
Crusades,neg,54.368633,1
Cuban,neg,72.808923,1
Culture Minister,neu,81.748075,1
CUNY School of Law,neg,67.006108,2
Cyril Ramaphosa,neg,63.94161,1
Damascus,pos,49.173593,1
Damascus,neu,95.409655,4
Damascus,neu,86.734879,2
Damir Sagolj,neu,74.862047,1
Dania Ahmed,neg,39.458932,2
Daniel Ortega,neg,58.128972,6
Daniel Ortega,neg,70.563965,7
Daniel Sonnentag,pos,60.245431,1
Daoud Kuttab,neg,87.34435,4
David Goldblatt,neu,94.620897,9
David Melgar,neg,94.735739,10
David Mercer,neg,63.589758,2
David Mercer,neu,76.359916,1
David Ovalle,neg,53.405698,1
De Agostini,neg,52.974234,1
De Re Militari,neg,47.718071,1
DEA,neg,65.607681,1
Debbie Hill,pos,48.715416,1
December,pos,48.57597,1
December,neu,50.438593,2
December,pos,63.655685,2
defence expert,neu,54.090533,1
defence ministry,neg,56.687279,1
Deir Yassin,neg,67.682591,1
Democratic Republic of Congo,neg,70.731196,2
Democratic Republic of Congo,neu,64.051615,2
Democratic Republic of the Congo,neg,46.404187,5
Denni,pos,38.817948,1
deputy assistant,pos,69.551934,1
deputy director general,pos,48.451391,1
deputy editor,pos,40.900545,1
deputy mission director,pos,49.389572,1
deputy news editor,pos,58.780639,1
deputy president,neg,42.264371,1
deputy press secretary,pos,52.319207,1
deputy prime minister,pos,39.131209,1
Deraa,neg,63.147917,2
"Derna, Libya",neu,84.730742,2
Detroit,neg,52.677274,1
Diane Eastabrook,pos,51.44335,1
Dieu du Ciel,neu,79.315751,1
Director,neu,46.86673,1
director,neu,57.48523,1
director,neg,65.391317,1
director,neu,57.255413,1
director,neg,56.866441,1
director,neg,42.106174,1
director,neg,58.032398,1
Director,neu,41.734036,1
director of Refugio de la,pos,48.004745,1
Djibouti,neg,61.12344,1
doctor,pos,60.708151,1
doctor,neu,71.884488,1
doctor,neu,60.495744,1
doctor,neg,60.835834,1
Doha,neg,76.778717,1
Dominic Kane,neu,41.908107,2
Dominic Thiem,pos,42.195765,4
Dominican Republic,neg,71.417462,1
Donald Abelson,neg,53.471199,6
Donald J. Trump,neg,62.783014,10
Donald Trump,neg,78.941082,2
Donald Trump,neg,82.742323,9
Donald Trump,neu,54.889878,1
Donald Trump,neu,74.831903,1
Donald Trump,neu,88.913773,13
Donald Trump,neg,80.010467,3
Donald Trump,pos,62.36301,2
Donald Trump,pos,68.69536,2
Donald Trump,neg,48.935352,2
Donald Trump,neg,47.364981,4
Donald Trump,neu,40.106206,3
Donald Trump,neu,40.18115,1
Donald Trump,pos,50.841245,3
Donald Trump,neg,49.587272,4
Donald Trump,pos,50.157653,1
Donald Trump,neu,57.78163,1
Donald Trump,neu,54.90795,1
Donald Trump,neu,51.47463,1
Donald Trump,neg,57.906768,1
Donald Trump,neg,93.642822,13
Donald Trump,pos,70.217364,1
Donald Trump,pos,62.695284,6
Donald Trump,neg,70.864992,3
Donald Trump,neu,62.870307,1
Donald Trump,pos,61.802223,5
Donald Trump,neg,51.391559,3
Donald Trump,pos,47.554955,2
Donald Trump,neg,44.987261,5
Donald Trump,pos,68.623308,4
Donald Trump,pos,74.508654,2
Donald Trump,neg,58.363273,3
Donald Trump,neg,49.073491,1
Donald Trump,neg,70.123317,3
Donald Trump,neg,84.06904,7
Donald Trump,neg,92.142756,19
DPA,neg,59.187962,1
DRC,neg,82.014515,3
DRC,neu,94.305417,2
Durban,neg,40.850933,2
Durban High Court,neu,79.180031,2
Dutch,neu,70.1302,1
Dutch,neu,70.1302,1
Dutch,neu,70.1302,1
Dutch,neu,70.1302,1
Dutch,neu,70.1302,1
Dwight Eisenhower,neg,41.473909,1
Earth,neu,49.829316,1
East,neg,41.16035,1
East,pos,74.867703,1
East,neu,75.350098,1
East,pos,74.867703,1
East,pos,74.867703,1
East,pos,74.867703,1
East,pos,74.867703,1
East Jerusalem,neu,59.203899,1
East Side Gallery,neu,70.899295,1
EBBC,pos,53.764828,1
Economist,neg,43.075263,1
Ecuador,neg,51.98148,1
Edgar Su,neg,37.049951,1
education minister,pos,52.542659,1
Education Minister,neg,47.175794,1
Edwin Bravo,neg,78.094351,2
EEBC,neg,58.918327,3
EFE,pos,59.198489,1
EFE,neg,46.949007,1
Efrain Rios Montt,neg,43.796607,2
Efrain Suarez,neu,69.003937,1
Egypt,pos,50.933529,1
Egypt,neu,65.548231,1
Egypt,neu,52.0464,1
Egypt,neg,78.762482,10
Egypt,pos,50.756302,1
Egypt,neg,51.606881,1
Egypt,neu,64.93539,1
Egypt,pos,48.009637,2
Egypt,neu,66.447121,1
Egyptian,pos,68.185167,2
Eid al-Fitr,neu,75.518995,1
eight minutes,neg,61.155946,1
eight months,pos,62.377577,1
Eight-year,neg,45.15522,1
El Porvenir,pos,50.456003,4
El Rodeo,neg,60.68937,1
El Salvador,neu,68.228849,1
El Trumpo,pos,50.441555,1
elders,neg,68.230269,1
elders,pos,40.573754,1
Eleven years,neg,52.839178,1
Elizabeth Puranam,neg,48.986466,1
Elizabeth Puranam,pos,47.681735,1
"Elizabeth, New Jersey",neg,67.507086,1
Eman Al-Nafajan,pos,49.911994,1
Emirati,neg,52.693486,2
Emiratis,neu,64.815793,1
Emmanuel Macron,neg,84.173765,1
Emmanuel Macron,neu,61.732635,1
Emmanuel Macron,neg,64.761698,2
Emmanuel Macron,neg,66.269953,1
Emmerson Mnangagwa,neu,67.075879,1
English,neu,88.218312,1
Eni,neu,47.354147,1
Environmental Protection Agency,neu,79.216733,1
Environmental protesters,neu,38.868762,1
envoy,pos,65.906469,1
envoy,pos,57.384876,1
EPA,pos,59.809745,1
EPA,neg,41.841963,1
EPA,neg,43.449085,1
EPA,pos,44.819469,2
EPA,neg,58.851149,1
"Equatorial Guinea, Gabon",pos,47.320598,1
Erick Rivas,neg,93.13277,2
Eritrea,neg,70.72584,21
Eritrean,neg,84.751353,5
Eritreans,neg,68.280713,2
Escuintla,neu,49.109871,1
Escuintla,neu,42.33919,1
"Escuintla, Guatemala",pos,55.766129,1
"Escuintla, Guatemala",neu,46.038122,1
Esmeralda Lopez,pos,48.041687,1
Ethan Gutmann,neg,75.845983,1
Ethiopia,neu,49.830977,22
Ethiopia,pos,55.6856,2
Ethiopia Boundary Commission,pos,48.971677,1
Ethiopian,neu,66.276858,7
Ethiopians,neg,71.114167,2
EU,neg,69.563508,1
EU,neg,51.188004,4
EU,neg,63.545172,3
EU,neu,43.349483,1
EU,neu,87.83156,2
EU,neu,64.251463,1
EU,neg,59.197287,2
EU,neg,40.638249,1
Eugene Tan,pos,50.946608,1
Euphrates,neu,63.775906,2
Euphrates,neu,67.637964,1
Euphrates river,neu,71.91383,1
Eurasian,neu,85.704007,1
Europe,neu,82.225324,1
Europe,neg,77.405034,1
Europe,neg,55.391439,1
Europe,neu,67.515194,1
Europe,neu,63.236082,1
Europe,neg,64.237343,2
Europe,neu,82.914217,3
Europe,pos,51.87797,1
Europe,pos,41.105024,1
Europe,pos,47.519948,1
Europe,pos,54.662162,1
Europe,neg,63.823454,1
European,neg,57.094726,2
European,pos,53.755282,1
European,neu,91.081522,2
European,pos,50.013534,1
European,neu,83.064002,1
European,pos,51.81498,1
European,neu,79.280279,1
European,neu,43.95002,1
European,pos,66.836996,1
European,neu,70.395642,1
European,neg,51.122775,1
European Commission,neu,62.174453,2
European Commission,neg,61.916998,1
European Union,pos,44.241887,1
European Union,pos,50.294824,1
European Union,neu,89.573134,1
European Union,neu,58.559478,1
European Union,neu,59.700357,1
European Union,pos,56.716863,1
European Union,neu,73.600266,1
European Union,neg,48.198141,2
European Union,neg,48.205225,1
Europeans,neu,74.204697,1
Evart,neg,82.233292,1
Evrard Ngendakumana,neg,59.192019,1
executive director,neu,61.077489,1
ExxonMobil,neu,50.921375,1
Facebook,neu,54.109756,1
Fadi el-Ghazi,pos,45.939223,1
Fahad Khitan,neu,67.78686,2
Fairmount,pos,58.185607,1
Fairmount Street,pos,53.239818,1
False alarm,neg,57.525568,1
Far,neg,69.098646,1
Farah,neu,73.51521,2
Farouk Baakar,neg,99.527306,19
FAROUK BAAKAR,neg,70.71643,1
Faryab,neu,63.468265,1
Fatah,neu,65.819234,2
Fatih al-Salaam,neg,54.815625,3
Fatih Yildiz,neg,45.480792,5
February,pos,46.076403,1
February,neu,74.21483,1
February,neu,85.195851,1
February,pos,52.810034,1
February,neu,79.255378,1
February,pos,45.832705,1
February,neg,50.844107,1
February,neu,41.959766,1
Felix Tshisekedi,pos,55.969583,2
Fernand Pouillon,neu,70.537446,1
Fethullah Gulen,pos,42.466753,1
FIFA,pos,61.659709,7
Fifth Brigade,neg,85.178284,1
fifth day,neu,38.733945,1
Film producer,neg,59.629245,1
Financial Tribune,neu,69.928059,1
first four months,neg,74.827067,1
five months,neu,69.526505,1
five weeks,neu,85.074652,1
five years,neu,36.99713,1
Five years,neu,59.697818,1
five years,neu,64.450711,1
five years,pos,56.690329,1
five years,neu,64.533628,1
five-mile,pos,40.277031,1
five-minute,neg,37.632005,1
five-year,neg,50.828756,1
five-year,pos,40.322341,1
five-year,neu,57.027345,1
five-year,neg,76.891098,1
five-year,neg,56.305738,1
Flightradar24,neg,57.40149,1
Flint,neg,98.872059,9
Flint River,pos,45.761828,1
"Flint, Michigan",neg,99.46159,11
Flints,neg,58.280069,1
Florence Looi,neu,59.659674,2
Florence Looi,pos,68.236446,2
Florence Looi,pos,45.73364,1
For the moment,pos,56.43861,1
Forbes,neu,82.087504,1
Ford,neu,69.835287,1
Foreign Minister,neu,75.34909,1
Foreign Minister,neu,70.295373,1
Foreign Minister,neu,64.691718,1
Foreign minister,neg,42.618475,1
Foreign Minister,neu,74.729679,1
Foreign Minister,neu,64.691718,1
foreign minister,neu,37.039489,1
Foreign Minister,pos,40.444059,1
Foreign Minister,neu,69.3217,1
Foreign Minister,pos,64.528828,1
foreign ministry,pos,43.697291,1
foreign ministry,neu,71.622989,1
foreign ministry,pos,37.889822,1
foreign ministry,neu,67.28685,1
foreign ministry,neu,60.424507,1
foreign ministry,pos,40.940102,1
Formula One,neu,73.063508,1
Fort Siloso,pos,69.69485,1
forty days,pos,50.683277,1
Foua,neg,43.728801,2
four days,neu,67.12087,1
four decades,neg,62.508128,2
four decades,neg,73.76044,1
four hours,pos,41.964782,1
four months,neg,56.565041,1
four years,neg,75.649185,2
four years,neg,52.979987,1
four years,neg,75.252389,1
four-year,neg,51.279529,1
four-year,neu,46.489395,1
Fox,neu,85.587513,1
Fox News,pos,39.80967,1
France,pos,56.845043,1
France,neu,56.278252,2
France,pos,71.192125,1
France,neu,82.954106,1
France,neu,77.967065,1
France,pos,64.081904,1
France,neu,64.256661,1
France,neg,56.180434,1
France,neg,44.089341,3
France,neu,64.566931,1
France,neg,45.005761,2
France,neg,62.782202,3
France,neu,44.971134,1
Frances Sistook Ozenna,pos,70.23377,18
Freedom,pos,52.308789,1
Freedom Party,pos,47.179055,1
French,neg,86.343747,1
French,neu,77.003931,1
French,neu,84.50984,2
French,pos,43.944322,1
French,neu,86.265137,1
French,pos,55.156074,1
French,neg,47.772539,1
Fri Jun 08 2018,neu,59.869628,1
Friday,neu,47.332253,1
Friday,neg,57.159382,2
Friday,neu,74.605792,1
Friday,pos,42.051298,2
Friday,pos,74.401806,2
Friday,neg,43.456901,2
Friday,neg,47.890567,1
Friday,neg,65.023945,2
Friday,neu,59.588103,1
Friday,neu,65.785769,1
Friday,neg,74.065688,2
Friday,neg,52.314184,1
Friday,neu,86.673998,1
Friday,pos,48.051108,1
Friday,neg,70.662494,1
Fuego,neg,72.153805,5
Fuego,neg,74.029609,1
Fuego Emergency,neg,77.029676,1
G7,neu,95.330661,12
G7,pos,62.115463,3
G7,neu,69.176566,7
G7,pos,59.182762,3
G7,neg,45.122929,3
G7,neg,85.462648,14
G7,neu,70.562734,1
G7,neg,60.125138,9
G7,neu,66.219082,1
G7,pos,65.254956,2
G7,neg,65.625204,1
G7,neg,61.099886,4
G7,neg,57.395381,1
G-7,neg,53.804306,1
G8,pos,47.282486,2
G8,neu,64.786173,1
Galilee,neu,77.315131,1
Galleria d'Arte Moderna,neu,65.938633,1
"Galveston, Texas",pos,43.418395,1
Gambia,neg,45.911487,2
Gaza,neg,89.039793,4
Gaza,neg,65.931532,1
Gaza,neg,79.749916,15
Gaza,neg,53.603488,1
Gaza Strip,neg,42.358321,1
Gaza Strip,neg,42.638529,2
GCC,neu,97.392796,6
GCC,neu,48.119225,1
Gebran Bassil,neu,96.145939,2
Gelani Farhad,neg,49.478367,2
General,neg,45.737402,1
General,neu,71.741998,1
General,neg,48.421823,1
General,neg,48.634815,1
General,neu,79.436814,1
General,neu,73.940875,1
general manager,neg,64.770338,1
Geneva,neu,71.500857,1
Geneva,neg,59.502401,1
Geoffrey See,neu,86.932875,1
George H W Bush,neg,59.047163,1
George Kennan,pos,48.39988,1
Georgia State University,neu,92.087617,1
German,neu,37.783119,1
German,pos,35.806632,1
German,neg,62.390215,1
German,neu,64.801427,1
German,pos,41.805092,1
German,pos,39.238799,1
German,neg,53.070495,2
German Federal Government,neg,39.668159,1
German Federal Government,pos,45.70957,1
Germany,neg,44.046211,2
Germany,pos,49.249709,1
Germany,neu,59.871677,1
Germany,neu,63.068806,1
Germany,pos,34.586443,2
Germany,neu,68.904418,1
Germany,neu,84.46435,1
Germany,neg,66.678254,3
Germany,neg,47.383459,1
Germany,neu,46.83689,1
Gernot Blumel,neu,76.522498,2
Getty Images,neg,44.77519,1
Ghadi al-Khoury,neg,44.262184,2
Ghana,neu,70.94884,1
Ghardaia,neu,81.623779,1
Ghazni,neu,65.441052,1
Gina Benevento,neu,74.356407,1
Ginette Petitpas Taylor,neu,83.460451,2
Gitega,neu,68.34773,1
Giuseppe Conte,neu,72.530311,1
"Glen Norah, Harare",neg,39.655018,1
Global Times,neu,83.02879,1
God,pos,55.290293,1
God,neu,70.843481,1
God,neu,75.71923,1
Golan Heights,neg,81.952231,1
Goldblatt's,neu,58.177581,2
Goldman Environmental Prize,pos,58.984931,1
Gouri Sharma,pos,38.105486,3
Gouri Sharma,neu,77.116466,1
governor,neu,91.332894,1
Graham Ong-Webb,neu,52.018045,1
Greece,neg,81.333338,6
Greek,neg,84.180068,3
Greek,pos,36.249721,1
Green,neu,75.955412,1
Greensboro,neu,35.818025,1
Greg Scarlatoiu,neg,56.761757,1
Gregorio Borgia,neu,74.220802,1
Grenoble,neu,58.879529,1
Gross Domestic Product,neg,49.042632,1
Group,neu,74.882722,1
Group of Seven,pos,52.038026,3
Group of Seven,neg,54.742902,7
Guatemala,neg,89.138466,1
Guatemala,pos,58.444433,6
Guatemala,neg,55.708498,6
Guatemala,neg,97.636707,10
Guatemala,neu,70.705442,2
Guatemala,neg,66.495654,3
Guatemala,pos,65.632096,1
Guatemala City,neg,73.991152,1
Guatemala City,neu,54.005602,1
Guatemalan,pos,54.184817,5
Guatemalan,neg,64.366186,1
Guatemalans,pos,48.537322,1
Guatemalans,pos,49.189072,1
Guggenheim Museum,neu,75.515381,1
Guggenheim UBS MAP Global Art Initiative,pos,60.938512,1
Gukurahundi,neg,68.129251,1
Gulen,neu,34.671165,1
Gulf,neu,77.387255,1
Gulf,neg,53.56048,1
Gulf,neg,83.206197,2
Gulf,neg,51.665681,2
Gulf,neu,59.603919,1
Gulf,neu,84.015072,5
Gulf Cooperation Council,neu,90.065843,1
Gulf Cooperation Council,neg,42.987653,2
Gulf Corporation Council,neg,69.46029,2
Gulf nation,neg,60.093145,2
Gulf nation,neg,43.550257,1
Gulf States,pos,37.334192,1
Gulsun Karamustafa,pos,46.032426,2
Gustav,neu,38.262931,1
Habitat loss,neg,51.608583,1
Haid Haid,neg,48.660526,2
Haider al-Abadi,pos,45.089417,1
Haider al-Abadi,neu,89.095765,5
Halima Aden,neu,93.855665,4
Hamas,pos,73.106875,1
Hamas,neg,88.890052,6
Hamed Sarfarazi,pos,36.151688,1
Hani al-Mulki,neu,41.862344,2
Hani al-Mulki,neg,65.129574,2
Hani al-Mulki,neu,58.528303,1
Haru Mutasa,neu,88.482688,1
Harvey,neg,66.669122,1
Harvey Weinstein,neu,76.663875,28
Hassan Rouhani,neg,56.559122,2
Hassan Rouhani,pos,53.076362,1
Hassan Rouhani,neg,49.935147,6
Hawaii,neu,64.968364,2
Hay'et Tahrir al-Sham,neu,72.456733,4
Hazar Azzeh,neu,61.66911,1
Health Minister,neu,69.359528,1
Heather Nauert,pos,49.956983,3
Heiko Wimmen,neg,70.856154,3
Heinz-Christian Strache,neg,52.438764,1
Herat province,neg,55.529932,1
Herbert Kickl,neg,41.852202,2
Hezbollah,neg,42.163552,2
Hilary Clinton,pos,72.72512,1
Hirak,pos,53.57777,1
Hispanic,neg,41.56906,1
Holland,neg,42.435543,2
Hollywood,pos,60.671129,1
Hollywood,neg,37.60219,4
Honduran,neg,54.706212,1
